[INFO] [1775501276.096527932] [pi_metrics_publisher]: Pi Metrics | t: 165.255 | CPU: 38.1% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501276.146795562] [pi_metrics_publisher]: Pi Metrics | t: 165.305 | CPU: 61.9% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501276.196205402] [pi_metrics_publisher]: Pi Metrics | t: 165.354 | CPU: 55.6% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501276.246332514] [pi_metrics_publisher]: Pi Metrics | t: 165.405 | CPU: 72.7% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501276.296736347] [pi_metrics_publisher]: Pi Metrics | t: 165.455 | CPU: 60.0% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501276.349573866] [pi_metrics_publisher]: Pi Metrics | t: 165.508 | CPU: 82.6% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501276.396112300] [pi_metrics_publisher]: Pi Metrics | t: 165.554 | CPU: 44.4% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501276.446900778] [pi_metrics_publisher]: Pi Metrics | t: 165.605 | CPU: 70.6% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501276.496113767] [pi_metrics_publisher]: Pi Metrics | t: 165.654 | CPU: 60.0% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501276.552536187] [pi_metrics_publisher]: Pi Metrics | t: 165.711 | CPU: 86.4% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501276.597139468] [pi_metrics_publisher]: Pi Metrics | t: 165.755 | CPU: 81.2% | Mem: 34.1% | Temp: 74.0 C
[INFO] [1775501276.657389509] [pi_metrics_publisher]: Pi Metrics | t: 165.812 | CPU: 95.7% | Mem: 34.2% | Temp: 74.0 C
[INFO] [1775501276.696307589] [pi_metrics_publisher]: Pi Metrics | t: 165.855 | CPU: 68.8% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501276.746296739] [pi_metrics_publisher]: Pi Metrics | t: 165.904 | CPU: 75.0% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501276.796124150] [pi_metrics_publisher]: Pi Metrics | t: 165.954 | CPU: 42.1% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501276.847422921] [pi_metrics_publisher]: Pi Metrics | t: 166.005 | CPU: 77.8% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501276.896477337] [pi_metrics_publisher]: Pi Metrics | t: 166.055 | CPU: 23.5% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501276.946288489] [pi_metrics_publisher]: Pi Metrics | t: 166.105 | CPU: 61.9% | Mem: 34.1% | Temp: 74.0 C
[INFO] [1775501276.996420527] [pi_metrics_publisher]: Pi Metrics | t: 166.155 | CPU: 18.8% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501277.046201200] [pi_metrics_publisher]: Pi Metrics | t: 166.204 | CPU: 52.6% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501277.096699684] [pi_metrics_publisher]: Pi Metrics | t: 166.255 | CPU: 11.8% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501277.146155304] [pi_metrics_publisher]: Pi Metrics | t: 166.304 | CPU: 50.0% | Mem: 34.1% | Temp: 74.0 C
[INFO] [1775501277.196347734] [pi_metrics_publisher]: Pi Metrics | t: 166.355 | CPU: 12.5% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501277.246237370] [pi_metrics_publisher]: Pi Metrics | t: 166.404 | CPU: 50.0% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501277.296405467] [pi_metrics_publisher]: Pi Metrics | t: 166.455 | CPU: 12.5% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501277.346235011] [pi_metrics_publisher]: Pi Metrics | t: 166.504 | CPU: 61.9% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501277.396269072] [pi_metrics_publisher]: Pi Metrics | t: 166.554 | CPU: 12.5% | Mem: 34.1% | Temp: 72.1 C
[INFO] [1775501277.446462020] [pi_metrics_publisher]: Pi Metrics | t: 166.605 | CPU: 61.9% | Mem: 34.1% | Temp: 72.1 C
[INFO] [1775501277.496255879] [pi_metrics_publisher]: Pi Metrics | t: 166.655 | CPU: 22.2% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501277.546187477] [pi_metrics_publisher]: Pi Metrics | t: 166.704 | CPU: 44.4% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501277.596434722] [pi_metrics_publisher]: Pi Metrics | t: 166.755 | CPU: 16.7% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501277.648156678] [pi_metrics_publisher]: Pi Metrics | t: 166.806 | CPU: 50.0% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501277.696356659] [pi_metrics_publisher]: Pi Metrics | t: 166.855 | CPU: 6.2% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501277.746210721] [pi_metrics_publisher]: Pi Metrics | t: 166.904 | CPU: 52.6% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501277.796560947] [pi_metrics_publisher]: Pi Metrics | t: 166.955 | CPU: 26.3% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501277.846197696] [pi_metrics_publisher]: Pi Metrics | t: 167.004 | CPU: 57.9% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501277.896392477] [pi_metrics_publisher]: Pi Metrics | t: 167.055 | CPU: 22.2% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501277.947386513] [pi_metrics_publisher]: Pi Metrics | t: 167.105 | CPU: 55.6% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501277.996203545] [pi_metrics_publisher]: Pi Metrics | t: 167.154 | CPU: 18.8% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501278.046224387] [pi_metrics_publisher]: Pi Metrics | t: 167.204 | CPU: 52.6% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.096870799] [pi_metrics_publisher]: Pi Metrics | t: 167.255 | CPU: 18.8% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501278.146204071] [pi_metrics_publisher]: Pi Metrics | t: 167.304 | CPU: 52.9% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501278.196414282] [pi_metrics_publisher]: Pi Metrics | t: 167.355 | CPU: 15.8% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.246196996] [pi_metrics_publisher]: Pi Metrics | t: 167.404 | CPU: 47.1% | Mem: 34.1% | Temp: 72.1 C
[INFO] [1775501278.296295226] [pi_metrics_publisher]: Pi Metrics | t: 167.454 | CPU: 11.8% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.346185236] [pi_metrics_publisher]: Pi Metrics | t: 167.504 | CPU: 58.8% | Mem: 34.1% | Temp: 72.1 C
[INFO] [1775501278.396237670] [pi_metrics_publisher]: Pi Metrics | t: 167.554 | CPU: 44.4% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.446194753] [pi_metrics_publisher]: Pi Metrics | t: 167.604 | CPU: 52.6% | Mem: 34.1% | Temp: 71.6 C
[INFO] [1775501278.496433427] [pi_metrics_publisher]: Pi Metrics | t: 167.655 | CPU: 27.8% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.546179678] [pi_metrics_publisher]: Pi Metrics | t: 167.704 | CPU: 50.0% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501278.596320760] [pi_metrics_publisher]: Pi Metrics | t: 167.755 | CPU: 26.3% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501278.646168159] [pi_metrics_publisher]: Pi Metrics | t: 167.804 | CPU: 47.4% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.696510776] [pi_metrics_publisher]: Pi Metrics | t: 167.855 | CPU: 16.7% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.746176288] [pi_metrics_publisher]: Pi Metrics | t: 167.904 | CPU: 44.4% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.796474091] [pi_metrics_publisher]: Pi Metrics | t: 167.955 | CPU: 22.2% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.846270101] [pi_metrics_publisher]: Pi Metrics | t: 168.005 | CPU: 70.6% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501278.896253647] [pi_metrics_publisher]: Pi Metrics | t: 168.054 | CPU: 44.4% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501278.946253526] [pi_metrics_publisher]: Pi Metrics | t: 168.104 | CPU: 70.0% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501278.996230498] [pi_metrics_publisher]: Pi Metrics | t: 168.154 | CPU: 47.4% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501279.046165824] [pi_metrics_publisher]: Pi Metrics | t: 168.204 | CPU: 75.0% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501279.096164836] [pi_metrics_publisher]: Pi Metrics | t: 168.254 | CPU: 47.4% | Mem: 34.1% | Temp: 72.1 C
[INFO] [1775501279.146219903] [pi_metrics_publisher]: Pi Metrics | t: 168.304 | CPU: 47.1% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501279.196492099] [pi_metrics_publisher]: Pi Metrics | t: 168.355 | CPU: 25.0% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501279.246575166] [pi_metrics_publisher]: Pi Metrics | t: 168.404 | CPU: 80.0% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501279.296245754] [pi_metrics_publisher]: Pi Metrics | t: 168.454 | CPU: 50.0% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501279.347198630] [pi_metrics_publisher]: Pi Metrics | t: 168.505 | CPU: 72.2% | Mem: 34.1% | Temp: 71.6 C
[INFO] [1775501279.396314296] [pi_metrics_publisher]: Pi Metrics | t: 168.554 | CPU: 27.8% | Mem: 34.1% | Temp: 72.1 C
[INFO] [1775501279.446210456] [pi_metrics_publisher]: Pi Metrics | t: 168.604 | CPU: 57.9% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501279.496248894] [pi_metrics_publisher]: Pi Metrics | t: 168.654 | CPU: 52.6% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501279.546512293] [pi_metrics_publisher]: Pi Metrics | t: 168.705 | CPU: 52.9% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501279.596223733] [pi_metrics_publisher]: Pi Metrics | t: 168.754 | CPU: 52.4% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501279.646235152] [pi_metrics_publisher]: Pi Metrics | t: 168.804 | CPU: 50.0% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501279.696269386] [pi_metrics_publisher]: Pi Metrics | t: 168.854 | CPU: 26.3% | Mem: 34.1% | Temp: 73.5 C
[INFO] [1775501279.746274861] [pi_metrics_publisher]: Pi Metrics | t: 168.904 | CPU: 50.0% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501279.796530019] [pi_metrics_publisher]: Pi Metrics | t: 168.955 | CPU: 23.5% | Mem: 34.1% | Temp: 71.6 C
[INFO] [1775501279.846241422] [pi_metrics_publisher]: Pi Metrics | t: 169.004 | CPU: 57.9% | Mem: 34.1% | Temp: 72.1 C
[INFO] [1775501279.896672598] [pi_metrics_publisher]: Pi Metrics | t: 169.055 | CPU: 12.5% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501279.946259242] [pi_metrics_publisher]: Pi Metrics | t: 169.104 | CPU: 61.1% | Mem: 34.1% | Temp: 71.6 C
[INFO] [1775501279.996101088] [pi_metrics_publisher]: Pi Metrics | t: 169.154 | CPU: 40.0% | Mem: 34.1% | Temp: 72.1 C
[INFO] [1775501280.046207565] [pi_metrics_publisher]: Pi Metrics | t: 169.204 | CPU: 61.1% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501280.096448245] [pi_metrics_publisher]: Pi Metrics | t: 169.255 | CPU: 12.5% | Mem: 34.1% | Temp: 72.1 C
[INFO] [1775501280.146162799] [pi_metrics_publisher]: Pi Metrics | t: 169.304 | CPU: 59.1% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501280.196467349] [pi_metrics_publisher]: Pi Metrics | t: 169.355 | CPU: 36.8% | Mem: 34.0% | Temp: 72.1 C
[INFO] [1775501280.246256458] [pi_metrics_publisher]: Pi Metrics | t: 169.404 | CPU: 55.0% | Mem: 34.0% | Temp: 73.0 C
[INFO] [1775501280.296304473] [pi_metrics_publisher]: Pi Metrics | t: 169.455 | CPU: 37.5% | Mem: 34.0% | Temp: 72.5 C
[INFO] [1775501280.346247506] [pi_metrics_publisher]: Pi Metrics | t: 169.505 | CPU: 65.0% | Mem: 34.0% | Temp: 72.1 C
[INFO] [1775501280.398331693] [pi_metrics_publisher]: Pi Metrics | t: 169.554 | CPU: 45.0% | Mem: 34.0% | Temp: 72.1 C
[INFO] [1775501280.447907970] [pi_metrics_publisher]: Pi Metrics | t: 169.605 | CPU: 77.8% | Mem: 34.1% | Temp: 72.5 C
[INFO] [1775501280.497724541] [pi_metrics_publisher]: Pi Metrics | t: 169.656 | CPU: 90.0% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501280.566173710] [pi_metrics_publisher]: Pi Metrics | t: 169.723 | CPU: 100.0% | Mem: 34.1% | Temp: 73.0 C
[INFO] [1775501280.601430250] [pi_metrics_publisher]: Pi Metrics | t: 169.755 | CPU: 91.7% | Mem: 34.1% | Temp: 74.0 C
[INFO] [1775501280.649317113] [pi_metrics_publisher]: Pi Metrics | t: 169.806 | CPU: 89.5% | Mem: 34.2% | Temp: 74.5 C
[INFO] [1775501280.696563461] [pi_metrics_publisher]: Pi Metrics | t: 169.855 | CPU: 23.5% | Mem: 34.2% | Temp: 74.0 C
[INFO] [1775501280.746195238] [pi_metrics_publisher]: Pi Metrics | t: 169.904 | CPU: 47.4% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501280.796365770] [pi_metrics_publisher]: Pi Metrics | t: 169.954 | CPU: 23.5% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501280.846158472] [pi_metrics_publisher]: Pi Metrics | t: 170.004 | CPU: 52.6% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501280.896321911] [pi_metrics_publisher]: Pi Metrics | t: 170.054 | CPU: 17.6% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501280.946253316] [pi_metrics_publisher]: Pi Metrics | t: 170.104 | CPU: 75.0% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501280.996280201] [pi_metrics_publisher]: Pi Metrics | t: 170.154 | CPU: 33.3% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501281.046314459] [pi_metrics_publisher]: Pi Metrics | t: 170.205 | CPU: 52.6% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501281.096446328] [pi_metrics_publisher]: Pi Metrics | t: 170.255 | CPU: 21.1% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501281.146173329] [pi_metrics_publisher]: Pi Metrics | t: 170.304 | CPU: 44.4% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501281.196267272] [pi_metrics_publisher]: Pi Metrics | t: 170.354 | CPU: 26.3% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501281.246261327] [pi_metrics_publisher]: Pi Metrics | t: 170.405 | CPU: 52.6% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501281.296403381] [pi_metrics_publisher]: Pi Metrics | t: 170.455 | CPU: 12.5% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501281.351845770] [pi_metrics_publisher]: Pi Metrics | t: 170.510 | CPU: 65.2% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501281.396228844] [pi_metrics_publisher]: Pi Metrics | t: 170.554 | CPU: 31.2% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501281.449529674] [pi_metrics_publisher]: Pi Metrics | t: 170.608 | CPU: 86.4% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501281.497469168] [pi_metrics_publisher]: Pi Metrics | t: 170.656 | CPU: 68.4% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501281.546474897] [pi_metrics_publisher]: Pi Metrics | t: 170.705 | CPU: 94.7% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501281.601382937] [pi_metrics_publisher]: Pi Metrics | t: 170.760 | CPU: 82.6% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501281.653488904] [pi_metrics_publisher]: Pi Metrics | t: 170.812 | CPU: 100.0% | Mem: 34.3% | Temp: 73.5 C
[INFO] [1775501281.696109953] [pi_metrics_publisher]: Pi Metrics | t: 170.854 | CPU: 76.5% | Mem: 34.3% | Temp: 73.5 C
[INFO] [1775501281.746233396] [pi_metrics_publisher]: Pi Metrics | t: 170.905 | CPU: 95.2% | Mem: 34.3% | Temp: 74.0 C
[INFO] [1775501281.797744774] [pi_metrics_publisher]: Pi Metrics | t: 170.955 | CPU: 90.0% | Mem: 34.3% | Temp: 74.5 C
[INFO] [1775501281.846896112] [pi_metrics_publisher]: Pi Metrics | t: 171.005 | CPU: 83.3% | Mem: 34.3% | Temp: 73.5 C
[INFO] [1775501281.896617466] [pi_metrics_publisher]: Pi Metrics | t: 171.055 | CPU: 55.0% | Mem: 34.3% | Temp: 75.0 C
[INFO] [1775501281.946281819] [pi_metrics_publisher]: Pi Metrics | t: 171.105 | CPU: 75.0% | Mem: 34.3% | Temp: 74.0 C
[INFO] [1775501281.998964634] [pi_metrics_publisher]: Pi Metrics | t: 171.157 | CPU: 55.0% | Mem: 34.3% | Temp: 73.5 C
[INFO] [1775501282.046217136] [pi_metrics_publisher]: Pi Metrics | t: 171.204 | CPU: 58.8% | Mem: 34.2% | Temp: 74.0 C
[INFO] [1775501282.096544228] [pi_metrics_publisher]: Pi Metrics | t: 171.255 | CPU: 26.3% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501282.146194381] [pi_metrics_publisher]: Pi Metrics | t: 171.304 | CPU: 52.6% | Mem: 34.2% | Temp: 74.0 C
[INFO] [1775501282.196137921] [pi_metrics_publisher]: Pi Metrics | t: 171.354 | CPU: 29.4% | Mem: 34.2% | Temp: 74.0 C
[INFO] [1775501282.246301830] [pi_metrics_publisher]: Pi Metrics | t: 171.404 | CPU: 37.5% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501282.296324072] [pi_metrics_publisher]: Pi Metrics | t: 171.454 | CPU: 35.0% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501282.346275575] [pi_metrics_publisher]: Pi Metrics | t: 171.504 | CPU: 57.9% | Mem: 34.2% | Temp: 74.0 C
[INFO] [1775501282.396419984] [pi_metrics_publisher]: Pi Metrics | t: 171.555 | CPU: 22.2% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501282.446216524] [pi_metrics_publisher]: Pi Metrics | t: 171.604 | CPU: 50.0% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501282.496466988] [pi_metrics_publisher]: Pi Metrics | t: 171.655 | CPU: 16.7% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501282.546242177] [pi_metrics_publisher]: Pi Metrics | t: 171.704 | CPU: 60.0% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501282.596585029] [pi_metrics_publisher]: Pi Metrics | t: 171.755 | CPU: 38.9% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501282.646238422] [pi_metrics_publisher]: Pi Metrics | t: 171.804 | CPU: 52.9% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501282.696276480] [pi_metrics_publisher]: Pi Metrics | t: 171.854 | CPU: 12.5% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501282.746259334] [pi_metrics_publisher]: Pi Metrics | t: 171.904 | CPU: 47.4% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501282.797750493] [pi_metrics_publisher]: Pi Metrics | t: 171.955 | CPU: 30.0% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501282.846408634] [pi_metrics_publisher]: Pi Metrics | t: 172.004 | CPU: 55.6% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501282.896493247] [pi_metrics_publisher]: Pi Metrics | t: 172.055 | CPU: 23.5% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501282.946923191] [pi_metrics_publisher]: Pi Metrics | t: 172.104 | CPU: 57.9% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501282.996398678] [pi_metrics_publisher]: Pi Metrics | t: 172.154 | CPU: 33.3% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501283.046361831] [pi_metrics_publisher]: Pi Metrics | t: 172.204 | CPU: 50.0% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501283.096574020] [pi_metrics_publisher]: Pi Metrics | t: 172.255 | CPU: 25.0% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501283.146142972] [pi_metrics_publisher]: Pi Metrics | t: 172.304 | CPU: 52.6% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501283.196437216] [pi_metrics_publisher]: Pi Metrics | t: 172.354 | CPU: 17.6% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501283.246292315] [pi_metrics_publisher]: Pi Metrics | t: 172.404 | CPU: 52.4% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501283.296288579] [pi_metrics_publisher]: Pi Metrics | t: 172.454 | CPU: 22.2% | Mem: 34.2% | Temp: 71.6 C
[INFO] [1775501283.346200085] [pi_metrics_publisher]: Pi Metrics | t: 172.504 | CPU: 52.6% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501283.396318237] [pi_metrics_publisher]: Pi Metrics | t: 172.554 | CPU: 22.2% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501283.446201836] [pi_metrics_publisher]: Pi Metrics | t: 172.604 | CPU: 52.6% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501283.496121508] [pi_metrics_publisher]: Pi Metrics | t: 172.654 | CPU: 35.3% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501283.546346123] [pi_metrics_publisher]: Pi Metrics | t: 172.704 | CPU: 57.9% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501283.596283461] [pi_metrics_publisher]: Pi Metrics | t: 172.754 | CPU: 26.3% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501283.646691593] [pi_metrics_publisher]: Pi Metrics | t: 172.804 | CPU: 52.6% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501283.696485655] [pi_metrics_publisher]: Pi Metrics | t: 172.855 | CPU: 21.1% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501283.746175663] [pi_metrics_publisher]: Pi Metrics | t: 172.904 | CPU: 47.4% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501283.796431184] [pi_metrics_publisher]: Pi Metrics | t: 172.954 | CPU: 27.8% | Mem: 34.2% | Temp: 72.1 C
[INFO] [1775501283.846204450] [pi_metrics_publisher]: Pi Metrics | t: 173.004 | CPU: 50.0% | Mem: 34.2% | Temp: 73.5 C
[INFO] [1775501283.896444380] [pi_metrics_publisher]: Pi Metrics | t: 173.054 | CPU: 45.0% | Mem: 34.2% | Temp: 72.5 C
[INFO] [1775501283.946475699] [pi_metrics_publisher]: Pi Metrics | t: 173.104 | CPU: 75.0% | Mem: 34.2% | Temp: 73.0 C
[INFO] [1775501283.996237706] [pi_metrics_publisher]: Pi Metrics | t: 173.154 | CPU: 50.0% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.046405601] [pi_metrics_publisher]: Pi Metrics | t: 173.204 | CPU: 73.7% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.096422498] [pi_metrics_publisher]: Pi Metrics | t: 173.254 | CPU: 17.6% | Mem: 34.3% | Temp: 72.1 C
[INFO] [1775501284.146452042] [pi_metrics_publisher]: Pi Metrics | t: 173.304 | CPU: 57.9% | Mem: 34.3% | Temp: 72.5 C
[INFO] [1775501284.196453550] [pi_metrics_publisher]: Pi Metrics | t: 173.354 | CPU: 31.6% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.246230504] [pi_metrics_publisher]: Pi Metrics | t: 173.404 | CPU: 58.8% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.296363177] [pi_metrics_publisher]: Pi Metrics | t: 173.454 | CPU: 17.6% | Mem: 34.3% | Temp: 72.5 C
[INFO] [1775501284.346179890] [pi_metrics_publisher]: Pi Metrics | t: 173.504 | CPU: 73.7% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.396191824] [pi_metrics_publisher]: Pi Metrics | t: 173.554 | CPU: 47.1% | Mem: 34.3% | Temp: 73.5 C
[INFO] [1775501284.446262442] [pi_metrics_publisher]: Pi Metrics | t: 173.604 | CPU: 58.8% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.496217913] [pi_metrics_publisher]: Pi Metrics | t: 173.654 | CPU: 33.3% | Mem: 34.3% | Temp: 72.1 C
[INFO] [1775501284.549587455] [pi_metrics_publisher]: Pi Metrics | t: 173.708 | CPU: 71.4% | Mem: 34.3% | Temp: 73.5 C
[INFO] [1775501284.599243557] [pi_metrics_publisher]: Pi Metrics | t: 173.755 | CPU: 41.2% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.646883525] [pi_metrics_publisher]: Pi Metrics | t: 173.805 | CPU: 60.0% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.696298592] [pi_metrics_publisher]: Pi Metrics | t: 173.854 | CPU: 26.3% | Mem: 34.3% | Temp: 73.5 C
[INFO] [1775501284.746188934] [pi_metrics_publisher]: Pi Metrics | t: 173.904 | CPU: 60.0% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.796477532] [pi_metrics_publisher]: Pi Metrics | t: 173.954 | CPU: 30.0% | Mem: 34.3% | Temp: 72.1 C
[INFO] [1775501284.846293967] [pi_metrics_publisher]: Pi Metrics | t: 174.004 | CPU: 55.6% | Mem: 34.3% | Temp: 72.5 C
[INFO] [1775501284.896456918] [pi_metrics_publisher]: Pi Metrics | t: 174.054 | CPU: 33.3% | Mem: 34.3% | Temp: 72.5 C
[INFO] [1775501284.946185909] [pi_metrics_publisher]: Pi Metrics | t: 174.104 | CPU: 60.0% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501284.996313046] [pi_metrics_publisher]: Pi Metrics | t: 174.154 | CPU: 31.6% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501285.046223371] [pi_metrics_publisher]: Pi Metrics | t: 174.204 | CPU: 60.0% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501285.096337899] [pi_metrics_publisher]: Pi Metrics | t: 174.254 | CPU: 11.8% | Mem: 34.3% | Temp: 72.5 C
[INFO] [1775501285.146482520] [pi_metrics_publisher]: Pi Metrics | t: 174.304 | CPU: 55.0% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501285.196389235] [pi_metrics_publisher]: Pi Metrics | t: 174.354 | CPU: 18.8% | Mem: 34.3% | Temp: 72.1 C
[INFO] [1775501285.246137098] [pi_metrics_publisher]: Pi Metrics | t: 174.404 | CPU: 52.4% | Mem: 34.3% | Temp: 72.1 C
[INFO] [1775501285.296143720] [pi_metrics_publisher]: Pi Metrics | t: 174.454 | CPU: 35.3% | Mem: 34.3% | Temp: 73.0 C
[INFO] [1775501285.346501987] [pi_metrics_publisher]: Pi Metrics | t: 174.505 | CPU: 75.0% | Mem: 34.3% | Temp: 73.0 C
